type,origin,destination,departure,arrival,carrier,price
flight,CDG,DFW,2025-10-03T11:00:00,2025-10-03T14:25:00,AY,1812.41
flight,CDG,DFW,2025-10-03T11:00:00,2025-10-03T14:25:00,AY,1812.41
flight,CDG,LAX,2025-10-03T15:35:00,2025-10-03T18:10:00,AF,1823.91
flight,CDG,LHR,2025-10-03T10:00:00,2025-10-03T10:30:00,VS,1849.61
flight,CDG,LHR,2025-10-03T10:00:00,2025-10-03T10:30:00,VS,1849.61
flight,CDG,JFK,2025-10-03T11:30:00,2025-10-03T13:55:00,VS,1856.71
flight,CDG,JFK,2025-10-03T11:30:00,2025-10-03T13:55:00,VS,1856.71
flight,CDG,YVR,2025-10-03T10:25:00,2025-10-03T11:15:00,AF,1879.71
flight,CDG,YVR,2025-10-03T10:25:00,2025-10-03T11:15:00,KL,1879.71
flight,CDG,DFW,2025-10-03T11:00:00,2025-10-03T14:25:00,IB,1891.71
flight,CDG,YUL,2025-10-03T14:10:00,2025-10-03T15:35:00,AC,1907.51
flight,CDG,YUL,2025-10-03T09:00:00,2025-10-03T10:35:00,AC,1907.51
flight,CDG,YUL,2025-10-03T14:10:00,2025-10-03T15:35:00,UA,1907.51
flight,CDG,YUL,2025-10-03T09:00:00,2025-10-03T10:35:00,UA,1907.51
flight,CDG,MUC,2025-10-03T12:05:00,2025-10-03T13:30:00,UA,1909.81
flight,CDG,MUC,2025-10-03T09:10:00,2025-10-03T10:35:00,UA,1909.81
flight,CDG,SFO,2025-10-03T09:15:00,2025-10-03T11:50:00,UA,1912.71
flight,CDG,ORD,2025-10-03T11:15:00,2025-10-03T13:15:00,UA,1912.71
flight,CDG,IAD,2025-10-03T12:25:00,2025-10-03T14:55:00,UA,1912.71
flight,CDG,EWR,2025-10-03T09:45:00,2025-10-03T11:55:00,UA,1912.71
flight,CDG,EWR,2025-10-03T13:10:00,2025-10-03T15:40:00,UA,1912.71
flight,CDG,SFO,2025-10-03T09:15:00,2025-10-03T11:50:00,UA,1912.71
flight,CDG,ORD,2025-10-03T11:15:00,2025-10-03T13:15:00,UA,1912.71
flight,CDG,SFO,2025-10-03T09:15:00,2025-10-03T11:50:00,UA,1912.71
flight,CDG,EWR,2025-10-03T09:45:00,2025-10-03T11:55:00,UA,1912.71
flight,CDG,SFO,2025-10-03T09:15:00,2025-10-03T11:50:00,UA,1912.71
flight,CDG,FRA,2025-10-03T07:20:00,2025-10-03T08:35:00,UA,1918.01
flight,CDG,ZRH,2025-10-03T09:45:00,2025-10-03T11:05:00,LX,1926.81
flight,CDG,ZRH,2025-10-03T06:45:00,2025-10-03T08:00:00,LX,1926.81
flight,CDG,MUC,2025-10-03T12:05:00,2025-10-03T13:30:00,LH,1930.31
flight,CDG,MUC,2025-10-03T09:10:00,2025-10-03T10:35:00,LH,1930.31
flight,CDG,MUC,2025-10-03T06:20:00,2025-10-03T07:50:00,LH,1930.31
flight,CDG,ZRH,2025-10-03T09:45:00,2025-10-03T11:05:00,LX,1932.41
flight,CDG,ZRH,2025-10-03T09:45:00,2025-10-03T11:05:00,LX,1932.41
flight,CDG,ZRH,2025-10-03T09:45:00,2025-10-03T11:05:00,LX,1932.41
flight,CDG,ORD,2025-10-03T11:15:00,2025-10-03T13:15:00,SN,1933.21
flight,CDG,IAD,2025-10-03T12:25:00,2025-10-03T14:55:00,SN,1933.21
flight,CDG,ORD,2025-10-03T11:15:00,2025-10-03T13:15:00,LH,1933.21
flight,CDG,IAD,2025-10-03T12:25:00,2025-10-03T14:55:00,LH,1933.21
flight,CDG,ORD,2025-10-03T11:15:00,2025-10-03T13:15:00,LH,1933.21
flight,CDG,VIE,2025-10-03T07:05:00,2025-10-03T09:00:00,OS,1935.51
flight,CDG,FRA,2025-10-03T07:20:00,2025-10-03T08:35:00,LH,1938.51
flight,CDG,LAX,2025-10-03T08:45:00,2025-10-03T11:20:00,KL,1964.31
flight,CDG,IST,2025-10-03T07:20:00,2025-10-03T12:00:00,TK,2285.11
flight,CDG,IST,2025-10-03T17:50:00,2025-10-03T22:30:00,TK,2285.11
flight,CDG,CPH,2025-10-03T10:10:00,2025-10-03T12:05:00,SK,2306.01
flight,CDG,CPH,2025-10-03T11:15:00,2025-10-03T13:10:00,SK,2311.61
flight,CDG,CPH,2025-10-03T10:10:00,2025-10-03T12:05:00,SK,2311.61
flight,CDG,CPH,2025-10-03T08:45:00,2025-10-03T10:40:00,SK,2447.31
flight,CDG,FCO,2025-10-03T06:10:00,2025-10-03T08:10:00,AZ,3683.51
flight,CDG,SIN,2025-10-03T11:15:00,2025-10-04T06:05:00,SQ,6170.21
flight,ORY,LGW,2025-10-03T14:10:00,2025-10-03T14:20:00,IB,94.10
flight,ORY,LGW,2025-10-03T14:10:00,2025-10-03T14:20:00,VY,94.10
flight,ORY,LGW,2025-10-03T18:40:00,2025-10-03T18:55:00,IB,100.10
flight,ORY,LGW,2025-10-03T18:40:00,2025-10-03T18:55:00,VY,100.10
flight,ORY,LHR,2025-10-03T13:40:00,2025-10-03T14:15:00,IB,100.10
flight,ORY,LHR,2025-10-03T13:40:00,2025-10-03T14:15:00,VY,100.10
flight,CDG,AMS,2025-10-03T20:15:00,2025-10-03T21:25:00,KL,150.10
flight,CDG,LHR,2025-10-03T07:35:00,2025-10-03T08:00:00,AF,152.10
flight,ORY,NCE,2025-10-03T21:35:00,2025-10-03T23:00:00,AF,163.90
flight,CDG,NCE,2025-10-03T21:55:00,2025-10-03T23:25:00,AF,165.60
flight,ORY,LIN,2025-10-03T10:55:00,2025-10-03T12:20:00,AZ,167.90
flight,ORY,LIN,2025-10-03T10:55:00,2025-10-03T12:20:00,AZ,167.90
flight,ORY,LIN,2025-10-03T07:30:00,2025-10-03T08:55:00,AZ,167.90
flight,CDG,LIN,2025-10-03T09:50:00,2025-10-03T11:20:00,AZ,169.50
flight,CDG,LIN,2025-10-03T09:50:00,2025-10-03T11:20:00,AZ,169.50
flight,CDG,ARN,2025-10-03T10:50:00,2025-10-03T13:20:00,SK,186.80
flight,CDG,LIN,2025-10-03T21:30:00,2025-10-03T23:00:00,AZ,187.90
flight,CDG,LHR,2025-10-03T13:20:00,2025-10-03T13:45:00,AF,192.10
flight,CDG,LHR,2025-10-03T21:00:00,2025-10-03T21:25:00,AF,192.10
flight,CDG,CPH,2025-10-03T14:15:00,2025-10-03T16:05:00,SK,201.00
flight,CDG,LHR,2025-10-03T18:15:00,2025-10-03T18:35:00,AF,201.10
flight,ORY,NCE,2025-10-03T21:05:00,2025-10-03T22:30:00,AF,203.90
flight,ORY,LIN,2025-10-03T10:55:00,2025-10-03T12:20:00,AZ,206.70
flight,ORY,LIN,2025-10-03T07:30:00,2025-10-03T08:55:00,AZ,206.70
flight,CDG,LIN,2025-10-03T09:50:00,2025-10-03T11:20:00,AZ,208.30
flight,ORY,BCN,2025-10-03T06:45:00,2025-10-03T08:25:00,VY,212.20
flight,ORY,BCN,2025-10-03T06:45:00,2025-10-03T08:25:00,VY,212.20
flight,ORY,BCN,2025-10-03T06:45:00,2025-10-03T08:25:00,IB,220.20
flight,ORY,BCN,2025-10-03T06:45:00,2025-10-03T08:25:00,IB,220.20
flight,CDG,LIN,2025-10-03T16:50:00,2025-10-03T18:20:00,AZ,221.10
flight,ORY,BCN,2025-10-03T13:30:00,2025-10-03T15:15:00,VY,222.20
flight,ORY,BCN,2025-10-03T06:45:00,2025-10-03T08:25:00,VY,224.20
flight,CDG,FCO,2025-10-03T06:10:00,2025-10-03T08:10:00,AZ,226.70
flight,CDG,BCN,2025-10-03T13:40:00,2025-10-03T15:35:00,VY,226.80
flight,CDG,LHR,2025-10-03T16:10:00,2025-10-03T16:35:00,AF,229.10
flight,ORY,BCN,2025-10-03T07:30:00,2025-10-03T09:10:00,VY,230.20
flight,ORY,BCN,2025-10-03T07:30:00,2025-10-03T09:10:00,VY,230.20
flight,ORY,BCN,2025-10-03T06:45:00,2025-10-03T08:25:00,IB,231.20
flight,CDG,BCN,2025-10-03T18:05:00,2025-10-03T20:00:00,VY,232.80
flight,CDG,CPH,2025-10-03T11:15:00,2025-10-03T13:10:00,SK,234.20
flight,ORY,LIN,2025-10-03T07:30:00,2025-10-03T08:55:00,AZ,234.70
flight,CDG,AMS,2025-10-03T12:15:00,2025-10-03T13:40:00,KL,234.70
flight,CDG,AMS,2025-10-03T09:15:00,2025-10-03T10:40:00,KL,234.70
flight,CDG,AMS,2025-10-03T08:40:00,2025-10-03T10:00:00,KL,235.10
flight,CDG,BCN,2025-10-03T18:05:00,2025-10-03T20:00:00,IB,235.80
flight,CDG,LIN,2025-10-03T09:50:00,2025-10-03T11:20:00,AZ,236.30
flight,CDG,BCN,2025-10-03T22:00:00,2025-10-03T23:55:00,VY,240.80
flight,ORY,BCN,2025-10-03T07:30:00,2025-10-03T09:10:00,VY,242.20
flight,ORY,BCN,2025-10-03T22:00:00,2025-10-03T23:45:00,VY,243.20
flight,ORY,BCN,2025-10-03T15:30:00,2025-10-03T17:10:00,VY,245.20
flight,CDG,AMS,2025-10-03T12:15:00,2025-10-03T13:40:00,KL,251.20
flight,CDG,AMS,2025-10-03T11:45:00,2025-10-03T13:10:00,KL,251.20
flight,CDG,AMS,2025-10-03T12:15:00,2025-10-03T13:40:00,KL,251.20
flight,CDG,AMS,2025-10-03T10:15:00,2025-10-03T11:30:00,KL,251.60
flight,CDG,AMS,2025-10-03T10:15:00,2025-10-03T11:30:00,KL,251.60
flight,CDG,AMS,2025-10-03T08:40:00,2025-10-03T10:00:00,KL,251.60
flight,CDG,AMS,2025-10-03T10:15:00,2025-10-03T11:30:00,KL,251.60
flight,CDG,AMS,2025-10-03T08:40:00,2025-10-03T10:00:00,KL,251.60
flight,CDG,AMS,2025-10-03T10:15:00,2025-10-03T11:30:00,KL,251.60
flight,CDG,AMS,2025-10-03T08:40:00,2025-10-03T10:00:00,KL,251.60
flight,CDG,AMS,2025-10-03T08:40:00,2025-10-03T10:00:00,KL,251.60
flight,ORY,BCN,2025-10-03T11:45:00,2025-10-03T13:30:00,VY,254.20
flight,CDG,BCN,2025-10-03T14:35:00,2025-10-03T16:30:00,VY,255.80
flight,ORY,BCN,2025-10-03T13:30:00,2025-10-03T15:15:00,VY,256.20
flight,ORY,BCN,2025-10-03T15:30:00,2025-10-03T17:10:00,IB,258.20
flight,CDG,AMS,2025-10-03T10:15:00,2025-10-03T11:30:00,KL,260.10
flight,CDG,BCN,2025-10-03T13:40:00,2025-10-03T15:35:00,VY,260.80
flight,CDG,BCN,2025-10-03T10:05:00,2025-10-03T12:00:00,VY,260.80
flight,ORY,BCN,2025-10-03T09:25:00,2025-10-03T11:05:00,VY,263.20
flight,CDG,AMS,2025-10-03T20:15:00,2025-10-03T21:25:00,KL,264.10
flight,ORY,BCN,2025-10-03T13:30:00,2025-10-03T15:15:00,IB,265.20
flight,ORY,BCN,2025-10-03T09:25:00,2025-10-03T11:05:00,IB,266.20
flight,ORY,BCN,2025-10-03T09:25:00,2025-10-03T11:05:00,VY,271.20
flight,ORY,SAW,2025-10-03T14:20:00,2025-10-03T18:45:00,PC,271.50
flight,CDG,CPH,2025-10-03T10:10:00,2025-10-03T12:05:00,SK,274.00
flight,CDG,BCN,2025-10-03T13:40:00,2025-10-03T15:35:00,IB,276.80
flight,ORY,BCN,2025-10-03T18:20:00,2025-10-03T20:05:00,VY,277.20
flight,ORY,BCN,2025-10-03T15:30:00,2025-10-03T17:10:00,VY,279.20
flight,CDG,BRU,2025-10-03T09:55:00,2025-10-03T11:00:00,SN,289.50
flight,CDG,BRU,2025-10-03T08:30:00,2025-10-03T09:30:00,SN,289.50
flight,CDG,BRU,2025-10-03T09:55:00,2025-10-03T11:00:00,SN,289.50
flight,CDG,BRU,2025-10-03T09:55:00,2025-10-03T11:00:00,SN,289.50
flight,CDG,OSL,2025-10-03T11:45:00,2025-10-03T14:05:00,DY,293.20
flight,CDG,FCO,2025-10-03T11:40:00,2025-10-03T13:45:00,AZ,295.30
flight,CDG,AMS,2025-10-03T17:50:00,2025-10-03T19:15:00,KL,299.70
flight,CDG,AMS,2025-10-03T13:30:00,2025-10-03T14:55:00,KL,299.70
flight,CDG,OSL,2025-10-03T11:45:00,2025-10-03T14:05:00,DY,302.20
flight,CDG,OSL,2025-10-03T11:45:00,2025-10-03T14:05:00,SK,303.10
flight,CDG,FRA,2025-10-03T14:35:00,2025-10-03T15:50:00,LH,303.90
flight,CDG,LIN,2025-10-03T16:50:00,2025-10-03T18:20:00,AZ,304.90
flight,ORY,LIN,2025-10-03T07:30:00,2025-10-03T08:55:00,AZ,316.10
flight,CDG,AMS,2025-10-03T13:30:00,2025-10-03T14:55:00,KL,316.20
flight,CDG,AMS,2025-10-03T13:30:00,2025-10-03T14:55:00,KL,316.20
flight,CDG,AMS,2025-10-03T13:30:00,2025-10-03T14:55:00,KL,316.20
flight,CDG,AMS,2025-10-03T14:30:00,2025-10-03T15:55:00,KL,326.20
flight,CDG,AMS,2025-10-03T14:30:00,2025-10-03T15:55:00,KL,326.20
flight,CDG,OSL,2025-10-03T21:20:00,2025-10-03T23:40:00,DY,326.20
flight,CDG,ZRH,2025-10-03T09:45:00,2025-10-03T11:05:00,LX,356.10
flight,CDG,LUX,2025-10-03T12:50:00,2025-10-03T13:50:00,LG,377.20
flight,CDG,LUX,2025-10-03T09:35:00,2025-10-03T10:35:00,LG,377.20
flight,CDG,AMS,2025-10-03T16:25:00,2025-10-03T17:45:00,KL,381.20
flight,CDG,CPH,2025-10-03T11:15:00,2025-10-03T13:10:00,SK,391.60
flight,CDG,CPH,2025-10-03T11:15:00,2025-10-03T13:10:00,SK,391.60
flight,CDG,CPH,2025-10-03T14:15:00,2025-10-03T16:05:00,SK,391.60
flight,CDG,CPH,2025-10-03T11:15:00,2025-10-03T13:10:00,SK,391.60
flight,CDG,CPH,2025-10-03T10:10:00,2025-10-03T12:05:00,SK,391.60
flight,CDG,CPH,2025-10-03T10:10:00,2025-10-03T12:05:00,SK,391.60
flight,CDG,CPH,2025-10-03T10:10:00,2025-10-03T12:05:00,SK,391.60
flight,CDG,LUX,2025-10-03T12:50:00,2025-10-03T13:50:00,LG,413.20
flight,CDG,LUX,2025-10-03T09:35:00,2025-10-03T10:35:00,LG,413.20
flight,CDG,AMS,2025-10-03T16:25:00,2025-10-03T17:45:00,KL,426.70
flight,ORY,MAD,2025-10-03T10:55:00,2025-10-03T12:55:00,UX,442.40
flight,CDG,LUX,2025-10-03T20:45:00,2025-10-03T21:45:00,LG,448.20
flight,CDG,VIE,2025-10-03T09:55:00,2025-10-03T11:50:00,OS,487.70
flight,CDG,AMS,2025-10-03T07:10:00,2025-10-03T08:35:00,KL,516.20
flight,ORY,ALG,2025-10-03T20:10:00,2025-10-03T21:20:00,AH,522.40
flight,ORY,ALG,2025-10-03T20:10:00,2025-10-03T21:20:00,AH,522.40
flight,CDG,ALG,2025-10-03T21:40:00,2025-10-03T22:55:00,AH,525.90
flight,CDG,ALG,2025-10-03T21:40:00,2025-10-03T22:55:00,AH,525.90
flight,CDG,ALG,2025-10-03T18:00:00,2025-10-03T19:15:00,AH,525.90
flight,CDG,ALG,2025-10-03T18:00:00,2025-10-03T19:15:00,AH,525.90
flight,CDG,ARN,2025-10-03T14:45:00,2025-10-03T17:20:00,SK,553.70
flight,CDG,ZRH,2025-10-03T14:55:00,2025-10-03T16:10:00,LX,555.20
flight,CDG,LHR,2025-10-03T10:00:00,2025-10-03T10:30:00,AF,563.10
flight,CDG,CPH,2025-10-03T16:50:00,2025-10-03T18:45:00,SK,567.90
flight,CDG,CPH,2025-10-03T15:10:00,2025-10-03T17:05:00,SK,567.90
flight,ORY,ALG,2025-10-03T16:55:00,2025-10-03T18:05:00,AH,602.40
flight,CDG,AMS,2025-10-03T10:15:00,2025-10-03T11:30:00,KL,612.10
flight,CDG,FRA,2025-10-03T09:45:00,2025-10-03T11:00:00,LH,634.90
flight,CDG,AMS,2025-10-03T13:30:00,2025-10-03T14:55:00,KL,689.70
flight,CDG,AMS,2025-10-03T14:30:00,2025-10-03T15:55:00,KL,689.70
flight,CDG,AMS,2025-10-03T07:10:00,2025-10-03T08:35:00,KL,773.70
flight,CDG,WAW,2025-10-03T10:45:00,2025-10-03T13:05:00,LO,1372.90
flight,CDG,WAW,2025-10-03T07:05:00,2025-10-03T09:20:00,LO,1372.90
flight,CDG,WAW,2025-10-03T10:45:00,2025-10-03T13:05:00,LO,1372.90
flight,ORY,LIN,2025-10-03T10:55:00,2025-10-03T12:20:00,AZ,197.50
flight,CDG,LIN,2025-10-03T21:30:00,2025-10-03T23:00:00,AZ,199.10
flight,CDG,LIN,2025-10-03T09:50:00,2025-10-03T11:20:00,AZ,199.10
flight,CDG,CPH,2025-10-03T11:15:00,2025-10-03T13:10:00,SK,201.30
flight,CDG,CPH,2025-10-03T14:15:00,2025-10-03T16:05:00,SK,201.30
flight,CDG,CPH,2025-10-03T14:15:00,2025-10-03T16:05:00,SK,201.30
flight,ORY,LIN,2025-10-03T19:20:00,2025-10-03T20:45:00,AZ,225.50
flight,CDG,AMS,2025-10-03T09:15:00,2025-10-03T10:40:00,KL,231.00
flight,CDG,AMS,2025-10-03T08:15:00,2025-10-03T09:40:00,KL,231.00
flight,CDG,AMS,2025-10-03T07:10:00,2025-10-03T08:35:00,KL,231.00
flight,CDG,AMS,2025-10-03T10:15:00,2025-10-03T11:30:00,KL,231.40
flight,CDG,AMS,2025-10-03T08:40:00,2025-10-03T10:00:00,KL,231.40
flight,CDG,CPH,2025-10-03T10:10:00,2025-10-03T12:05:00,SK,234.50
flight,CDG,FCO,2025-10-03T18:15:00,2025-10-03T20:25:00,AZ,245.90
flight,CDG,FCO,2025-10-03T14:05:00,2025-10-03T16:10:00,AZ,245.90
flight,CDG,AMS,2025-10-03T11:45:00,2025-10-03T13:10:00,KL,262.00
flight,ORY,MAD,2025-10-03T19:25:00,2025-10-03T21:25:00,UX,270.70
flight,ORY,MAD,2025-10-03T17:10:00,2025-10-03T19:10:00,UX,278.80
flight,ORY,MAD,2025-10-03T19:25:00,2025-10-03T21:25:00,UX,278.80
flight,ORY,SAW,2025-10-03T14:20:00,2025-10-03T18:45:00,PC,282.50
flight,CDG,FCO,2025-10-03T11:40:00,2025-10-03T13:45:00,AZ,283.10
flight,CDG,LIN,2025-10-03T16:50:00,2025-10-03T18:20:00,AZ,295.70
flight,CDG,AMS,2025-10-03T12:15:00,2025-10-03T13:40:00,KL,297.00
flight,ORY,SAW,2025-10-03T17:25:00,2025-10-03T21:50:00,PC,299.50
flight,ORY,SAW,2025-10-03T17:25:00,2025-10-03T21:50:00,PC,299.50
flight,ORY,MAD,2025-10-03T10:55:00,2025-10-03T12:55:00,UX,300.70
flight,ORY,SAW,2025-10-03T14:20:00,2025-10-03T18:45:00,PC,303.50
flight,ORY,MAD,2025-10-03T10:55:00,2025-10-03T12:55:00,UX,308.80
flight,CDG,CPH,2025-10-03T20:15:00,2025-10-03T22:05:00,SK,321.10
flight,CDG,CPH,2025-10-03T14:15:00,2025-10-03T16:05:00,SK,321.10
flight,ORY,SAW,2025-10-03T17:25:00,2025-10-03T21:50:00,PC,321.50
flight,CDG,BRU,2025-10-03T08:30:00,2025-10-03T09:30:00,SN,322.00
flight,CDG,BRU,2025-10-03T09:55:00,2025-10-03T11:00:00,SN,322.00
flight,CDG,VIE,2025-10-03T20:15:00,2025-10-03T22:10:00,OS,336.40
flight,CDG,VIE,2025-10-03T20:15:00,2025-10-03T22:10:00,OS,336.40
flight,CDG,VIE,2025-10-03T17:55:00,2025-10-03T19:50:00,OS,336.40
flight,CDG,AMS,2025-10-03T17:50:00,2025-10-03T19:15:00,KL,340.00
flight,CDG,AMS,2025-10-03T14:30:00,2025-10-03T15:55:00,KL,340.00
flight,CDG,AMS,2025-10-03T13:30:00,2025-10-03T14:55:00,KL,340.00
flight,CDG,CPH,2025-10-03T11:15:00,2025-10-03T13:10:00,SK,347.10
flight,CDG,CPH,2025-10-03T11:15:00,2025-10-03T13:10:00,SK,347.10
flight,CDG,CPH,2025-10-03T10:10:00,2025-10-03T12:05:00,SK,347.10
flight,CDG,CPH,2025-10-03T10:10:00,2025-10-03T12:05:00,SK,347.10
flight,CDG,CPH,2025-10-03T21:00:00,2025-10-03T22:55:00,SK,363.40
flight,CDG,CPH,2025-10-03T16:50:00,2025-10-03T18:45:00,SK,363.40
flight,CDG,CPH,2025-10-03T15:10:00,2025-10-03T17:05:00,SK,363.40
flight,CDG,FCO,2025-10-03T11:40:00,2025-10-03T13:45:00,AZ,368.10
flight,CDG,FCO,2025-10-03T06:10:00,2025-10-03T08:10:00,AZ,368.10
flight,CDG,ZRH,2025-10-03T14:55:00,2025-10-03T16:10:00,LX,374.90
flight,CDG,ZRH,2025-10-03T09:45:00,2025-10-03T11:05:00,LX,374.90
flight,CDG,ZRH,2025-10-03T06:45:00,2025-10-03T08:00:00,LX,374.90
flight,CDG,ZRH,2025-10-03T09:45:00,2025-10-03T11:05:00,LX,374.90
flight,CDG,ZRH,2025-10-03T06:45:00,2025-10-03T08:00:00,LX,374.90
flight,CDG,ZRH,2025-10-03T19:40:00,2025-10-03T21:00:00,LX,374.90
flight,CDG,MUC,2025-10-03T12:05:00,2025-10-03T13:30:00,LH,377.30
flight,CDG,MUC,2025-10-03T09:10:00,2025-10-03T10:35:00,LH,377.30
flight,CDG,MUC,2025-10-03T14:15:00,2025-10-03T15:45:00,LH,377.30
flight,CDG,MUC,2025-10-03T06:20:00,2025-10-03T07:50:00,LH,377.30
flight,CDG,MUC,2025-10-03T12:05:00,2025-10-03T13:30:00,LH,377.30
flight,CDG,MUC,2025-10-03T14:15:00,2025-10-03T15:45:00,LH,377.30
flight,CDG,MUC,2025-10-03T12:05:00,2025-10-03T13:30:00,LH,377.30
flight,CDG,MUC,2025-10-03T09:10:00,2025-10-03T10:35:00,LH,377.30
flight,ORY,LIN,2025-10-03T10:55:00,2025-10-03T12:20:00,AZ,379.10
flight,ORY,LIN,2025-10-03T07:30:00,2025-10-03T08:55:00,AZ,379.10
flight,CDG,LIN,2025-10-03T09:50:00,2025-10-03T11:20:00,AZ,380.70
flight,CDG,VIE,2025-10-03T09:55:00,2025-10-03T11:50:00,OS,383.40
flight,CDG,VIE,2025-10-03T17:55:00,2025-10-03T19:50:00,OS,383.40
flight,CDG,VIE,2025-10-03T09:55:00,2025-10-03T11:50:00,OS,383.40
flight,CDG,VIE,2025-10-03T07:05:00,2025-10-03T09:00:00,OS,383.40
flight,CDG,VIE,2025-10-03T15:55:00,2025-10-03T17:50:00,OS,383.40
flight,CDG,VIE,2025-10-03T09:55:00,2025-10-03T11:50:00,OS,383.40
flight,CDG,VIE,2025-10-03T07:05:00,2025-10-03T09:00:00,OS,383.40
flight,CDG,VIE,2025-10-03T09:55:00,2025-10-03T11:50:00,OS,383.40
flight,CDG,VIE,2025-10-03T07:05:00,2025-10-03T09:00:00,OS,383.40
flight,CDG,VIE,2025-10-03T07:05:00,2025-10-03T09:00:00,OS,383.40
flight,CDG,VIE,2025-10-03T09:55:00,2025-10-03T11:50:00,OS,383.40
flight,CDG,VIE,2025-10-03T07:05:00,2025-10-03T09:00:00,OS,383.40
flight,CDG,FRA,2025-10-03T18:35:00,2025-10-03T19:50:00,LH,386.60
flight,CDG,FRA,2025-10-03T07:20:00,2025-10-03T08:35:00,LH,386.60
flight,CDG,FRA,2025-10-03T14:35:00,2025-10-03T15:50:00,LH,386.60
flight,CDG,FRA,2025-10-03T10:30:00,2025-10-03T11:45:00,LH,386.60
flight,CDG,FRA,2025-10-03T09:45:00,2025-10-03T11:00:00,LH,386.60
flight,CDG,FRA,2025-10-03T14:35:00,2025-10-03T15:50:00,LH,386.60
flight,CDG,FRA,2025-10-03T07:20:00,2025-10-03T08:35:00,LH,386.60
flight,CDG,FRA,2025-10-03T10:30:00,2025-10-03T11:45:00,LH,386.60
flight,CDG,FRA,2025-10-03T09:45:00,2025-10-03T11:00:00,LH,386.60
flight,CDG,CPH,2025-10-03T15:10:00,2025-10-03T17:05:00,SK,388.40
flight,CDG,FRA,2025-10-03T19:35:00,2025-10-03T20:50:00,LH,395.50
flight,CDG,FRA,2025-10-03T18:35:00,2025-10-03T19:50:00,LH,395.50
flight,CDG,AMS,2025-10-03T16:25:00,2025-10-03T17:45:00,KL,397.00
flight,ORY,MAD,2025-10-03T17:20:00,2025-10-03T19:25:00,IB,407.70
flight,ORY,MAD,2025-10-03T14:20:00,2025-10-03T16:25:00,IB,407.70
flight,CDG,FRA,2025-10-03T14:35:00,2025-10-03T15:50:00,LH,413.70
flight,CDG,FRA,2025-10-03T10:30:00,2025-10-03T11:45:00,LH,413.70
flight,CDG,FRA,2025-10-03T09:45:00,2025-10-03T11:00:00,LH,413.70
flight,CDG,ZRH,2025-10-03T19:40:00,2025-10-03T21:00:00,LX,424.30
flight,CDG,ZRH,2025-10-03T09:45:00,2025-10-03T11:05:00,LX,424.30
flight,CDG,MUC,2025-10-03T18:10:00,2025-10-03T19:35:00,LH,490.90
flight,CDG,MUC,2025-10-03T12:05:00,2025-10-03T13:30:00,LH,490.90
flight,CDG,MUC,2025-10-03T09:10:00,2025-10-03T10:35:00,LH,490.90
flight,CDG,MUC,2025-10-03T06:20:00,2025-10-03T07:50:00,LH,490.90
flight,CDG,MAD,2025-10-03T05:50:00,2025-10-03T08:00:00,IB,499.80
flight,CDG,CPH,2025-10-03T08:45:00,2025-10-03T10:40:00,SK,504.20
flight,CDG,CPH,2025-10-03T08:45:00,2025-10-03T10:40:00,SK,504.20
flight,CDG,CPH,2025-10-03T08:45:00,2025-10-03T10:40:00,SK,504.20
flight,CDG,MUC,2025-10-03T09:10:00,2025-10-03T10:35:00,LH,559.90
flight,CDG,MUC,2025-10-03T06:20:00,2025-10-03T07:50:00,LH,559.90
flight,CDG,MUC,2025-10-03T06:20:00,2025-10-03T07:50:00,LH,559.90
flight,CDG,ARN,2025-10-03T10:50:00,2025-10-03T13:20:00,SK,160.80
flight,CDG,CPH,2025-10-03T11:15:00,2025-10-03T13:10:00,SK,176.00
flight,CDG,LYS,2025-10-03T13:05:00,2025-10-03T14:10:00,AF,229.30
flight,CDG,AMS,2025-10-03T08:15:00,2025-10-03T09:40:00,AF,257.70
flight,CDG,AMS,2025-10-03T09:15:00,2025-10-03T10:40:00,AF,257.70
flight,CDG,AMS,2025-10-03T11:45:00,2025-10-03T13:10:00,AF,257.70
flight,CDG,AMS,2025-10-03T12:15:00,2025-10-03T13:40:00,AF,257.70
flight,CDG,AMS,2025-10-03T14:30:00,2025-10-03T15:55:00,AF,257.70
flight,CDG,AMS,2025-10-03T17:50:00,2025-10-03T19:15:00,AF,257.70
flight,CDG,AMS,2025-10-03T08:15:00,2025-10-03T09:40:00,KL,257.70
flight,CDG,AMS,2025-10-03T09:15:00,2025-10-03T10:40:00,KL,257.70
flight,CDG,AMS,2025-10-03T11:45:00,2025-10-03T13:10:00,KL,257.70
flight,CDG,AMS,2025-10-03T12:15:00,2025-10-03T13:40:00,KL,257.70
flight,CDG,AMS,2025-10-03T14:30:00,2025-10-03T15:55:00,KL,257.70
flight,CDG,AMS,2025-10-03T17:50:00,2025-10-03T19:15:00,KL,257.70
flight,CDG,AMS,2025-10-03T20:15:00,2025-10-03T21:25:00,KL,258.10
flight,CDG,AMS,2025-10-03T10:15:00,2025-10-03T11:30:00,KL,258.10
flight,CDG,AMS,2025-10-03T08:40:00,2025-10-03T10:00:00,KL,258.10
flight,CDG,AMS,2025-10-03T20:15:00,2025-10-03T21:25:00,AF,258.10
flight,CDG,AMS,2025-10-03T10:15:00,2025-10-03T11:30:00,AF,258.10
flight,CDG,AMS,2025-10-03T08:40:00,2025-10-03T10:00:00,AF,258.10
