type,origin,destination,departure,arrival,carrier,price
flight,SEA,DUB,2025-10-02T18:45:00,2025-10-03T11:45:00,EI,1477.50
flight,SEA,DUB,2025-10-02T18:45:00,2025-10-03T11:45:00,EI,1493.80
flight,SEA,DUB,2025-10-02T18:45:00,2025-10-03T11:45:00,EI,1493.80
flight,SEA,ORD,2025-10-02T10:50:00,2025-10-02T17:05:00,UA,2106.00
flight,SEA,DEN,2025-10-02T15:35:00,2025-10-02T19:19:00,UA,3958.00
flight,SEA,DEN,2025-10-02T12:43:00,2025-10-02T16:30:00,UA,3958.00
flight,SEA,IAD,2025-10-02T13:12:00,2025-10-02T21:20:00,UA,3958.00
flight,SEA,ORD,2025-10-02T13:57:00,2025-10-02T20:12:00,UA,3958.00
flight,SEA,EWR,2025-10-02T10:35:00,2025-10-02T19:02:00,AS,317.00
flight,SEA,EWR,2025-10-02T06:15:00,2025-10-02T14:40:00,AS,317.00
flight,SEA,LAX,2025-10-02T08:00:00,2025-10-02T10:44:00,TN,488.00
flight,SEA,LAX,2025-10-02T07:15:00,2025-10-02T10:06:00,TN,488.00
flight,SEA,LAX,2025-10-02T07:00:00,2025-10-02T09:44:00,AS,488.00
flight,SEA,JFK,2025-10-02T22:39:00,2025-10-03T06:50:00,B6,519.00
flight,SEA,YVR,2025-10-02T17:40:00,2025-10-02T18:48:00,WS,525.00
flight,SEA,YVR,2025-10-02T17:40:00,2025-10-02T18:48:00,WS,525.00
flight,SEA,YVR,2025-10-02T17:40:00,2025-10-02T18:48:00,WS,525.00
flight,SEA,YVR,2025-10-02T17:40:00,2025-10-02T18:48:00,WS,525.00
flight,SEA,YVR,2025-10-02T17:40:00,2025-10-02T18:48:00,WS,525.00
flight,SEA,YVR,2025-10-02T17:40:00,2025-10-02T18:48:00,WS,525.00
flight,SEA,YVR,2025-10-02T17:40:00,2025-10-02T18:48:00,WS,525.00
flight,SEA,YVR,2025-10-02T17:40:00,2025-10-02T18:48:00,WS,525.00
flight,SEA,YVR,2025-10-02T17:40:00,2025-10-02T18:48:00,WS,525.00
flight,SEA,SFO,2025-10-02T15:50:00,2025-10-02T18:08:00,AS,534.50
flight,SEA,SFO,2025-10-02T13:40:00,2025-10-02T15:52:00,AS,534.50
flight,SEA,YYC,2025-10-02T14:05:00,2025-10-02T16:46:00,WS,571.00
flight,SEA,YYC,2025-10-02T07:05:00,2025-10-02T09:45:00,WS,571.00
flight,SEA,KEF,2025-10-02T15:45:00,2025-10-03T06:15:00,FI,658.80
flight,SEA,IST,2025-10-02T12:30:00,2025-10-03T10:25:00,TK,938.10
flight,SEA,IST,2025-10-02T19:05:00,2025-10-03T17:00:00,TK,938.10
flight,SEA,IST,2025-10-02T12:30:00,2025-10-03T10:25:00,TK,938.10
flight,SEA,IST,2025-10-02T19:05:00,2025-10-03T17:00:00,TK,938.10
flight,SEA,ORD,2025-10-02T13:55:00,2025-10-02T19:59:00,AS,1166.40
flight,SEA,JFK,2025-10-02T06:55:00,2025-10-02T15:29:00,AS,1351.00
flight,SEA,JFK,2025-10-02T21:50:00,2025-10-03T06:00:00,AS,1351.00
flight,SEA,DFW,2025-10-02T09:57:00,2025-10-02T15:55:00,IB,1365.00
flight,SEA,DFW,2025-10-02T07:42:00,2025-10-02T13:45:00,IB,1365.00
flight,SEA,YUL,2025-10-02T07:15:00,2025-10-02T15:28:00,AC,1395.00
flight,SEA,YUL,2025-10-02T07:15:00,2025-10-02T15:28:00,AC,1395.00
flight,SEA,ATL,2025-10-02T06:00:00,2025-10-02T13:58:00,VS,1395.00
flight,SEA,ATL,2025-10-02T06:00:00,2025-10-02T13:58:00,VS,1395.00
flight,SEA,ATL,2025-10-02T11:50:00,2025-10-02T19:55:00,VS,1395.00
flight,SEA,BOS,2025-10-02T07:20:00,2025-10-02T15:59:00,VS,1395.00
flight,SEA,LAX,2025-10-02T12:00:00,2025-10-02T14:54:00,VS,1395.00
flight,SEA,JFK,2025-10-02T07:20:00,2025-10-02T16:03:00,VS,1395.00
flight,SEA,LAX,2025-10-02T09:30:00,2025-10-02T12:22:00,VS,1395.00
flight,SEA,SLC,2025-10-02T05:45:00,2025-10-02T08:48:00,VS,1395.00
flight,SEA,JFK,2025-10-02T07:20:00,2025-10-02T16:03:00,VS,1395.00
flight,SEA,LHR,2025-10-02T20:25:00,2025-10-03T14:15:00,VS,1398.60
flight,SEA,LHR,2025-10-02T17:35:00,2025-10-03T11:25:00,VS,1398.60
flight,SEA,JFK,2025-10-02T22:55:00,2025-10-03T07:23:00,VS,1400.60
flight,SEA,BOS,2025-10-02T22:00:00,2025-10-03T06:31:00,VS,1400.60
flight,SEA,FRA,2025-10-02T14:20:00,2025-10-03T08:55:00,UA,1421.40
flight,SEA,FRA,2025-10-02T14:20:00,2025-10-03T08:55:00,LH,1440.40
flight,SEA,FRA,2025-10-02T14:20:00,2025-10-03T08:55:00,LH,1440.40
flight,SEA,DUB,2025-10-02T18:45:00,2025-10-03T11:45:00,EI,1448.50
flight,SEA,DUB,2025-10-02T18:45:00,2025-10-03T11:45:00,EI,2082.50
flight,SEA,ORD,2025-10-02T10:50:00,2025-10-02T17:05:00,UA,4358.00
flight,SEA,IAD,2025-10-02T08:00:00,2025-10-02T16:09:00,UA,4358.00
flight,SEA,ORD,2025-10-02T07:00:00,2025-10-02T13:15:00,UA,4358.00
flight,SEA,IAD,2025-10-02T13:12:00,2025-10-02T21:20:00,UA,4358.00
flight,SEA,EWR,2025-10-02T06:00:00,2025-10-02T14:23:00,UA,4358.00
flight,SEA,SFO,2025-10-02T08:42:00,2025-10-02T10:59:00,UA,4358.00
flight,SEA,ORD,2025-10-02T07:00:00,2025-10-02T17:09:00,UA,4358.00
flight,SEA,EWR,2025-10-02T08:30:00,2025-10-02T19:30:00,UA,4358.00
flight,SEA,IAD,2025-10-02T08:00:00,2025-10-02T16:09:00,UA,499.30
flight,SEA,YUL,2025-10-02T07:15:00,2025-10-02T15:28:00,AC,499.30
flight,SEA,ATL,2025-10-02T07:20:00,2025-10-02T15:21:00,VS,499.30
flight,SEA,JFK,2025-10-02T15:30:00,2025-10-03T00:10:00,VS,504.90
flight,SEA,YYZ,2025-10-02T12:00:00,2025-10-02T19:44:00,AC,505.90
flight,SEA,FRA,2025-10-02T14:20:00,2025-10-03T08:55:00,UA,525.70
flight,SEA,FRA,2025-10-02T14:20:00,2025-10-03T08:55:00,UA,525.70
flight,SEA,JFK,2025-10-02T22:55:00,2025-10-03T07:23:00,VS,549.30
flight,SEA,YYZ,2025-10-02T12:20:00,2025-10-02T20:04:00,UA,630.90
flight,SEA,FRA,2025-10-02T14:20:00,2025-10-03T08:55:00,LH,784.70
flight,SEA,FRA,2025-10-02T14:20:00,2025-10-03T08:55:00,LH,784.70
flight,SEA,IST,2025-10-02T19:05:00,2025-10-03T17:00:00,TK,919.40
flight,SEA,IST,2025-10-02T12:30:00,2025-10-03T10:25:00,TK,919.40
flight,SEA,IST,2025-10-02T12:30:00,2025-10-03T10:25:00,TK,919.40
flight,SEA,IST,2025-10-02T19:05:00,2025-10-03T17:00:00,TK,919.40
flight,SEA,DUB,2025-10-02T18:45:00,2025-10-03T11:45:00,EI,1681.10
flight,SEA,DUB,2025-10-02T18:45:00,2025-10-03T11:45:00,EI,1723.80
flight,SEA,ORD,2025-10-02T10:50:00,2025-10-02T17:05:00,UA,4358.30
flight,SEA,ORD,2025-10-02T07:00:00,2025-10-02T13:15:00,UA,4358.30
flight,SEA,EWR,2025-10-02T06:00:00,2025-10-02T14:23:00,UA,4358.30
flight,SEA,ORD,2025-10-02T07:00:00,2025-10-02T17:09:00,UA,4358.30
flight,SEA,EWR,2025-10-02T06:15:00,2025-10-02T14:40:00,AS,4502.30
flight,SEA,EWR,2025-10-02T06:15:00,2025-10-02T14:40:00,AS,4502.30
flight,SEA,EWR,2025-10-02T22:30:00,2025-10-03T06:55:00,AS,4502.30
flight,SEA,EWR,2025-10-02T22:30:00,2025-10-03T06:55:00,AS,4502.30
flight,SEA,EWR,2025-10-02T06:00:00,2025-10-02T14:23:00,UA,4627.30
flight,SEA,IAD,2025-10-02T21:55:00,2025-10-03T05:55:00,AS,4684.30
flight,SEA,SIN,2025-10-02T10:15:00,2025-10-03T17:35:00,SQ,5270.60
flight,SEA,IST,2025-10-02T19:05:00,2025-10-03T17:00:00,TK,902.10
flight,SEA,IST,2025-10-02T12:30:00,2025-10-03T10:25:00,TK,902.10
flight,SEA,IST,2025-10-02T12:30:00,2025-10-03T10:25:00,TK,902.10
flight,SEA,IST,2025-10-02T19:05:00,2025-10-03T17:00:00,TK,902.10
flight,SEA,DUB,2025-10-02T18:45:00,2025-10-03T11:45:00,EI,1323.50
flight,SEA,DUB,2025-10-02T18:45:00,2025-10-03T11:45:00,EI,1323.50
flight,SEA,AMS,2025-10-02T14:10:00,2025-10-03T09:00:00,VS,1395.00
flight,SEA,MSP,2025-10-02T13:40:00,2025-10-02T19:07:00,VS,1395.00
flight,SEA,MSP,2025-10-02T12:00:00,2025-10-02T17:28:00,VS,1395.00
flight,SEA,MSP,2025-10-02T13:40:00,2025-10-02T19:07:00,VS,1395.00
flight,SEA,BOS,2025-10-02T07:20:00,2025-10-02T15:59:00,VS,1395.00
flight,SEA,JFK,2025-10-02T07:20:00,2025-10-02T16:03:00,VS,1395.00
flight,SEA,MSP,2025-10-02T12:00:00,2025-10-02T17:28:00,VS,1395.00
flight,SEA,JFK,2025-10-02T07:20:00,2025-10-02T16:03:00,VS,1395.00
flight,SEA,SLC,2025-10-02T05:45:00,2025-10-02T08:48:00,VS,1395.00
flight,SEA,BOS,2025-10-02T22:00:00,2025-10-03T06:31:00,VS,1395.00
flight,SEA,JFK,2025-10-02T22:55:00,2025-10-03T07:23:00,VS,1395.00
flight,SEA,ATL,2025-10-02T06:00:00,2025-10-02T13:58:00,VS,1395.00
flight,SEA,DTW,2025-10-02T11:45:00,2025-10-02T19:09:00,VS,1395.00
flight,SEA,ATL,2025-10-02T06:00:00,2025-10-02T13:58:00,VS,1395.00
flight,SEA,SFO,2025-10-02T08:42:00,2025-10-02T10:59:00,UA,1395.00
flight,SEA,ORD,2025-10-02T07:00:00,2025-10-02T13:15:00,UA,1395.00
flight,SEA,ORD,2025-10-02T07:00:00,2025-10-02T17:09:00,UA,1395.00
flight,SEA,YUL,2025-10-02T07:15:00,2025-10-02T15:28:00,AC,1395.00
flight,SEA,LHR,2025-10-02T20:25:00,2025-10-03T14:15:00,VS,1398.60
flight,SEA,LHR,2025-10-02T17:35:00,2025-10-03T11:25:00,VS,1398.60
flight,SEA,LHR,2025-10-02T17:35:00,2025-10-03T11:25:00,VS,1398.60
flight,SEA,LHR,2025-10-02T20:25:00,2025-10-03T14:15:00,VS,1398.60
flight,SEA,BOS,2025-10-02T22:00:00,2025-10-03T06:31:00,VS,1400.60
flight,SEA,JFK,2025-10-02T22:55:00,2025-10-03T07:23:00,VS,1400.60
flight,SEA,ATL,2025-10-02T15:20:00,2025-10-02T23:16:00,VS,1400.60
flight,SEA,ATL,2025-10-02T15:20:00,2025-10-02T23:16:00,VS,1400.60
flight,SEA,YYZ,2025-10-02T12:20:00,2025-10-02T20:04:00,UA,1401.60
flight,SEA,YYZ,2025-10-02T12:00:00,2025-10-02T19:44:00,AC,1401.60
flight,SEA,LHR,2025-10-02T20:25:00,2025-10-03T14:15:00,VS,1418.70
flight,SEA,LHR,2025-10-02T20:25:00,2025-10-03T14:15:00,VS,1418.70
flight,SEA,FRA,2025-10-02T14:20:00,2025-10-03T08:55:00,UA,1421.40
flight,SEA,FRA,2025-10-02T14:20:00,2025-10-03T08:55:00,UA,1421.40
flight,SEA,FRA,2025-10-02T14:20:00,2025-10-03T08:55:00,LH,1440.40
flight,SEA,FRA,2025-10-02T14:20:00,2025-10-03T08:55:00,LH,1440.40
flight,SEA,LHR,2025-10-02T17:35:00,2025-10-03T11:25:00,KL,1472.40
flight,SEA,LHR,2025-10-02T17:35:00,2025-10-03T11:25:00,KL,1472.40
flight,SEA,ORD,2025-10-02T10:50:00,2025-10-02T17:05:00,UA,3205.00
flight,SEA,IAD,2025-10-02T08:00:00,2025-10-02T16:09:00,UA,4358.00
flight,LHR,JFK,2025-10-02T08:15:00,2025-10-02T11:18:00,B6,572.31
flight,LHR,YYC,2025-10-02T14:10:00,2025-10-02T16:00:00,WS,583.41
flight,LHR,YYC,2025-10-02T14:10:00,2025-10-02T16:00:00,WS,669.41
flight,LGW,KEF,2025-10-02T15:40:00,2025-10-02T17:55:00,FI,682.21
flight,LHR,KEF,2025-10-02T13:05:00,2025-10-02T15:15:00,FI,686.11
flight,LHR,KEF,2025-10-02T13:05:00,2025-10-02T15:15:00,FI,686.11
flight,LHR,IST,2025-10-02T06:30:00,2025-10-02T12:35:00,TK,1033.61
flight,LHR,IST,2025-10-02T22:25:00,2025-10-03T04:15:00,TK,1033.61
flight,LGW,IST,2025-10-02T17:15:00,2025-10-02T23:25:00,TK,1109.51
flight,LGW,IST,2025-10-02T22:40:00,2025-10-03T04:30:00,TK,1255.51
flight,LHR,IST,2025-10-02T18:15:00,2025-10-03T00:05:00,TK,1504.61
flight,LHR,DUB,2025-10-02T12:00:00,2025-10-02T13:25:00,EI,1568.61
flight,LHR,IST,2025-10-02T18:15:00,2025-10-03T00:05:00,TK,1650.61
flight,LHR,IST,2025-10-02T18:15:00,2025-10-03T00:05:00,TK,1650.61
flight,LCY,DUB,2025-10-02T09:05:00,2025-10-02T10:30:00,EI,1653.71
flight,LCY,DUB,2025-10-02T06:45:00,2025-10-02T08:05:00,EI,1653.71
flight,LHR,DUB,2025-10-02T10:30:00,2025-10-02T11:55:00,EI,2101.61
flight,LHR,IST,2025-10-02T18:15:00,2025-10-03T00:05:00,TK,2327.21
flight,LGW,ADD,2025-10-02T10:10:00,2025-10-02T19:40:00,ET,2428.73
flight,LHR,ADD,2025-10-02T21:15:00,2025-10-03T07:00:00,ET,2772.83
flight,LHR,YVR,2025-10-02T14:10:00,2025-10-02T15:55:00,UA,2801.01
flight,LHR,YVR,2025-10-02T14:10:00,2025-10-02T15:55:00,UA,2801.01
flight,LHR,YUL,2025-10-02T09:30:00,2025-10-02T11:40:00,UA,2801.01
flight,LHR,LAX,2025-10-02T13:05:00,2025-10-02T16:15:00,UA,2806.61
flight,LHR,SEA,2025-10-02T13:25:00,2025-10-02T15:45:00,VS,2903.01
flight,LHR,SLC,2025-10-02T10:55:00,2025-10-02T14:25:00,VS,2908.61
flight,LHR,JFK,2025-10-02T10:55:00,2025-10-02T14:05:00,VS,2908.61
flight,LHR,BOS,2025-10-02T12:45:00,2025-10-02T15:40:00,VS,2908.61
flight,LHR,JFK,2025-10-02T12:55:00,2025-10-02T16:00:00,VS,2908.61
flight,LHR,JFK,2025-10-02T12:25:00,2025-10-02T15:30:00,VS,2908.61
flight,LHR,JFK,2025-10-02T09:35:00,2025-10-02T12:45:00,VS,2908.61
flight,LHR,MSP,2025-10-02T12:25:00,2025-10-02T15:30:00,VS,2908.61
flight,LHR,ATL,2025-10-02T13:05:00,2025-10-02T17:35:00,VS,2908.61
flight,LHR,AMS,2025-10-02T06:30:00,2025-10-02T08:50:00,KL,2912.01
flight,LHR,AMS,2025-10-02T09:55:00,2025-10-02T12:20:00,KL,2912.01
flight,LHR,AMS,2025-10-02T08:40:00,2025-10-02T11:00:00,KL,2912.01
flight,LHR,SEA,2025-10-02T09:50:00,2025-10-02T11:35:00,AY,2917.21
flight,LHR,SEA,2025-10-02T16:30:00,2025-10-02T18:20:00,AY,2917.21
flight,LCY,AMS,2025-10-02T10:00:00,2025-10-02T12:10:00,KL,2920.41
flight,LCY,AMS,2025-10-02T09:20:00,2025-10-02T11:25:00,KL,2920.41
flight,LHR,ORD,2025-10-02T12:15:00,2025-10-02T14:50:00,IB,2927.61
flight,LHR,ORD,2025-10-02T11:10:00,2025-10-02T13:55:00,IB,2927.61
flight,LHR,ORD,2025-10-02T14:25:00,2025-10-02T17:00:00,IB,2927.61
flight,LHR,ORD,2025-10-02T14:25:00,2025-10-02T17:00:00,IB,2927.61
flight,LHR,ORD,2025-10-02T12:15:00,2025-10-02T14:50:00,IB,2927.61
flight,LHR,ORD,2025-10-02T11:10:00,2025-10-02T13:55:00,IB,2927.61
flight,LHR,SLC,2025-10-02T10:55:00,2025-10-02T14:25:00,KL,2935.51
flight,LHR,MSP,2025-10-02T12:25:00,2025-10-02T15:30:00,KL,2935.51
flight,LHR,ATL,2025-10-02T11:20:00,2025-10-02T15:35:00,VS,2982.61
flight,LHR,ATL,2025-10-02T09:20:00,2025-10-02T13:50:00,VS,2982.61
flight,LHR,ATL,2025-10-02T09:20:00,2025-10-02T13:50:00,VS,2982.61
flight,LHR,IAD,2025-10-02T12:45:00,2025-10-02T15:50:00,IB,3051.61
flight,LHR,DFW,2025-10-02T12:00:00,2025-10-02T16:10:00,IB,3051.61
flight,LHR,DFW,2025-10-02T10:30:00,2025-10-02T14:40:00,IB,3051.61
flight,LHR,DFW,2025-10-02T12:00:00,2025-10-02T16:10:00,IB,3051.61
flight,LHR,DFW,2025-10-02T10:30:00,2025-10-02T14:40:00,IB,3051.61
flight,LHR,YVR,2025-10-02T14:10:00,2025-10-02T15:55:00,AC,3093.01
flight,LHR,YVR,2025-10-02T14:10:00,2025-10-02T15:55:00,AC,3093.01
flight,LHR,YUL,2025-10-02T09:30:00,2025-10-02T11:40:00,AC,3093.01
flight,LHR,SFO,2025-10-02T11:15:00,2025-10-02T14:20:00,VS,3156.61
flight,LHR,SFO,2025-10-02T11:15:00,2025-10-02T14:20:00,VS,3156.61
flight,LHR,SFO,2025-10-02T14:15:00,2025-10-02T17:25:00,IB,3174.61
flight,LHR,LAX,2025-10-02T14:30:00,2025-10-02T17:50:00,VS,3279.61
flight,LHR,LAX,2025-10-02T14:30:00,2025-10-02T17:50:00,VS,3279.61
flight,LHR,LAX,2025-10-02T09:55:00,2025-10-02T13:15:00,VS,3279.61
flight,LHR,LAX,2025-10-02T09:55:00,2025-10-02T13:15:00,VS,3279.61
flight,LHR,LAX,2025-10-02T11:40:00,2025-10-02T14:55:00,IB,3298.61
flight,LHR,LAX,2025-10-02T14:45:00,2025-10-02T18:05:00,IB,3298.61
flight,LHR,LAX,2025-10-02T10:10:00,2025-10-02T13:25:00,IB,3298.61
flight,LHR,DEN,2025-10-02T11:25:00,2025-10-02T14:10:00,UA,4258.91
flight,LGW,SIN,2025-10-02T10:15:00,2025-10-03T06:20:00,SQ,4868.41
flight,LHR,SIN,2025-10-02T11:25:00,2025-10-03T07:30:00,SQ,4910.51
flight,LHR,SIN,2025-10-02T09:25:00,2025-10-03T05:30:00,SQ,4910.51
flight,LGW,ORY,2025-10-02T08:05:00,2025-10-02T10:35:00,VY,80.90
flight,LHR,ORY,2025-10-02T15:05:00,2025-10-02T17:40:00,VY,94.80
flight,LGW,ORY,2025-10-02T14:40:00,2025-10-02T17:05:00,VY,94.90
flight,LGW,ORY,2025-10-02T19:40:00,2025-10-02T22:05:00,VY,94.90
flight,LGW,BCN,2025-10-02T13:10:00,2025-10-02T16:20:00,VY,176.10
flight,LCY,FCO,2025-10-02T16:50:00,2025-10-02T20:20:00,AZ,181.20
flight,LCY,FCO,2025-10-02T08:30:00,2025-10-02T12:00:00,AZ,181.20
flight,LGW,BCN,2025-10-02T13:00:00,2025-10-02T16:10:00,VY,183.10
flight,LGW,BCN,2025-10-02T13:10:00,2025-10-02T16:20:00,VY,183.10
flight,LGW,BCN,2025-10-02T07:00:00,2025-10-02T10:15:00,VY,184.10
flight,LGW,OSL,2025-10-02T20:50:00,2025-10-02T23:55:00,DY,185.60
flight,LGW,OSL,2025-10-02T19:45:00,2025-10-02T22:50:00,DY,185.60
flight,LCY,LIN,2025-10-02T12:50:00,2025-10-02T15:40:00,AZ,189.90
flight,LCY,LIN,2025-10-02T12:50:00,2025-10-02T15:40:00,AZ,189.90
flight,LCY,LIN,2025-10-02T12:50:00,2025-10-02T15:40:00,AZ,189.90
flight,LGW,BCN,2025-10-02T13:10:00,2025-10-02T16:20:00,VY,190.10
flight,LGW,BCN,2025-10-02T13:10:00,2025-10-02T16:20:00,VY,190.10
flight,LGW,BCN,2025-10-02T13:00:00,2025-10-02T16:10:00,VY,196.10
flight,LGW,BCN,2025-10-02T13:00:00,2025-10-02T16:10:00,VY,196.10
flight,LGW,OSL,2025-10-02T09:20:00,2025-10-02T12:25:00,DY,196.60
flight,LGW,BCN,2025-10-02T09:10:00,2025-10-02T12:25:00,VY,198.10
flight,LGW,BCN,2025-10-02T07:00:00,2025-10-02T10:15:00,VY,198.10
flight,LGW,BCN,2025-10-02T09:10:00,2025-10-02T12:25:00,VY,204.10
flight,LGW,BCN,2025-10-02T13:10:00,2025-10-02T16:20:00,IB,204.10
flight,LGW,BCN,2025-10-02T09:10:00,2025-10-02T12:25:00,VY,204.10
flight,LGW,BCN,2025-10-02T13:10:00,2025-10-02T16:20:00,IB,210.10
flight,LGW,BCN,2025-10-02T13:00:00,2025-10-02T16:10:00,IB,210.10
flight,LGW,BCN,2025-10-02T09:10:00,2025-10-02T12:25:00,IB,210.10
flight,LHR,BCN,2025-10-02T09:55:00,2025-10-02T13:05:00,VY,212.00
flight,LCY,LIN,2025-10-02T12:50:00,2025-10-02T15:40:00,AZ,218.90
flight,LHR,BCN,2025-10-02T09:55:00,2025-10-02T13:05:00,VY,219.00
flight,LHR,AMS,2025-10-02T14:45:00,2025-10-02T17:00:00,KL,231.10
flight,LHR,AMS,2025-10-02T06:30:00,2025-10-02T08:50:00,KL,231.10
flight,LHR,AMS,2025-10-02T09:55:00,2025-10-02T12:20:00,KL,231.10
flight,LHR,AMS,2025-10-02T06:30:00,2025-10-02T08:50:00,KL,231.10
flight,LHR,AMS,2025-10-02T08:40:00,2025-10-02T11:00:00,KL,231.10
flight,LHR,AMS,2025-10-02T09:55:00,2025-10-02T12:20:00,KL,231.10
flight,LHR,AMS,2025-10-02T08:40:00,2025-10-02T11:00:00,KL,231.10
flight,LCY,AMS,2025-10-02T09:20:00,2025-10-02T11:25:00,KL,239.50
flight,LHR,MLA,2025-10-02T20:30:00,2025-10-03T00:50:00,KM,240.50
flight,LGW,BCN,2025-10-02T14:30:00,2025-10-02T17:45:00,VY,241.10
flight,LHR,MAD,2025-10-02T11:30:00,2025-10-02T14:55:00,VY,244.70
flight,LHR,MAD,2025-10-02T10:05:00,2025-10-02T13:30:00,VY,257.70
flight,LHR,MAD,2025-10-02T11:30:00,2025-10-02T14:55:00,VY,257.70
flight,LHR,MAD,2025-10-02T10:05:00,2025-10-02T13:30:00,VY,257.70
flight,LHR,CDG,2025-10-02T09:00:00,2025-10-02T10:30:00,6X,268.10
flight,LHR,CDG,2025-10-02T16:00:00,2025-10-02T17:30:00,6X,268.10
flight,LHR,CDG,2025-10-02T06:15:00,2025-10-02T08:25:00,6X,268.10
flight,LHR,CDG,2025-10-02T12:15:00,2025-10-02T14:25:00,6X,268.10
flight,LHR,CDG,2025-10-02T09:15:00,2025-10-02T11:30:00,6X,268.10
flight,LHR,CDG,2025-10-02T13:20:00,2025-10-02T15:40:00,6X,268.10
flight,LHR,CDG,2025-10-02T18:00:00,2025-10-02T20:40:00,6X,268.10
flight,LHR,CDG,2025-10-02T08:00:00,2025-10-02T11:00:00,6X,268.10
flight,LHR,CDG,2025-10-02T10:40:00,2025-10-02T14:00:00,6X,268.10
flight,LHR,CDG,2025-10-02T10:00:00,2025-10-02T14:30:00,6X,268.10
flight,LGW,MAD,2025-10-02T11:35:00,2025-10-02T15:05:00,VY,270.80
flight,LHR,OSL,2025-10-02T10:35:00,2025-10-02T13:45:00,SK,304.50
flight,LCY,AMS,2025-10-02T17:10:00,2025-10-02T19:15:00,KL,305.50
flight,LHR,ATH,2025-10-02T22:15:00,2025-10-03T03:50:00,A3,322.30
flight,LHR,ATH,2025-10-02T19:00:00,2025-10-03T00:35:00,A3,322.30
flight,LHR,FRA,2025-10-02T13:30:00,2025-10-02T16:05:00,LH,338.30
flight,LHR,FRA,2025-10-02T08:30:00,2025-10-02T11:05:00,LH,338.30
flight,LHR,FRA,2025-10-02T07:30:00,2025-10-02T10:05:00,LH,338.30
flight,LHR,FRA,2025-10-02T11:30:00,2025-10-02T14:05:00,LH,338.30
flight,LHR,AMS,2025-10-02T11:45:00,2025-10-02T14:00:00,KL,340.10
flight,LHR,MUC,2025-10-02T17:50:00,2025-10-02T20:50:00,LH,392.10
flight,LHR,VIE,2025-10-02T06:00:00,2025-10-02T09:10:00,OS,483.70
flight,LHR,ZRH,2025-10-02T06:00:00,2025-10-02T08:40:00,LX,538.40
flight,STN,SAW,2025-10-02T15:50:00,2025-10-02T21:45:00,VF,135.80
flight,STN,SAW,2025-10-02T23:10:00,2025-10-03T05:05:00,VF,142.50
flight,LHR,BRU,2025-10-02T06:50:00,2025-10-02T08:50:00,SN,183.40
flight,LHR,BRU,2025-10-02T07:45:00,2025-10-02T09:45:00,SN,183.40
flight,LHR,BRU,2025-10-02T11:05:00,2025-10-02T13:15:00,SN,183.40
flight,LHR,BRU,2025-10-02T17:50:00,2025-10-02T20:00:00,SN,183.40
flight,LCY,FCO,2025-10-02T08:30:00,2025-10-02T12:00:00,AZ,184.50
flight,LCY,FCO,2025-10-02T16:50:00,2025-10-02T20:20:00,AZ,184.50
flight,LCY,LIN,2025-10-02T12:50:00,2025-10-02T15:40:00,AZ,193.20
flight,LGW,BCN,2025-10-02T07:00:00,2025-10-02T10:15:00,VY,202.40
flight,LGW,BCN,2025-10-02T14:30:00,2025-10-02T17:45:00,IB,203.40
flight,STN,SAW,2025-10-02T00:20:00,2025-10-02T06:05:00,PC,219.90
flight,STN,SAW,2025-10-02T19:00:00,2025-10-03T00:45:00,PC,219.90
flight,LHR,ATH,2025-10-02T22:15:00,2025-10-03T03:50:00,A3,222.60
flight,LHR,ATH,2025-10-02T19:00:00,2025-10-03T00:35:00,A3,222.60
flight,LHR,MUC,2025-10-02T07:25:00,2025-10-02T10:15:00,LH,223.50
flight,LHR,MUC,2025-10-02T06:55:00,2025-10-02T09:45:00,LH,223.50
flight,LHR,MUC,2025-10-02T10:50:00,2025-10-02T13:45:00,LH,223.50
flight,LHR,MUC,2025-10-02T09:00:00,2025-10-02T11:55:00,LH,223.50
flight,LGW,BCN,2025-10-02T14:30:00,2025-10-02T17:45:00,VY,245.40
flight,LHR,FRA,2025-10-02T07:30:00,2025-10-02T10:05:00,LH,246.60
flight,LHR,FRA,2025-10-02T06:30:00,2025-10-02T09:05:00,LH,246.60
flight,LHR,DUB,2025-10-02T14:20:00,2025-10-02T15:45:00,EI,272.10
flight,STN,SAW,2025-10-02T00:20:00,2025-10-02T06:05:00,PC,301.90
flight,LCY,FRA,2025-10-02T19:10:00,2025-10-02T21:35:00,LH,305.20
flight,LHR,VIE,2025-10-02T09:05:00,2025-10-02T12:20:00,OS,334.00
flight,LHR,VIE,2025-10-02T06:00:00,2025-10-02T09:10:00,OS,334.00
flight,LCY,DUB,2025-10-02T13:40:00,2025-10-02T15:00:00,EI,366.20
flight,STN,MUC,2025-10-02T21:50:00,2025-10-03T00:30:00,LH,425.60
flight,LHR,HAM,2025-10-02T08:45:00,2025-10-02T11:20:00,EW,428.90
flight,LHR,ZRH,2025-10-02T06:00:00,2025-10-02T08:40:00,LX,432.40
flight,LHR,LIS,2025-10-02T11:20:00,2025-10-02T14:05:00,TP,516.60
flight,LHR,WAW,2025-10-02T10:15:00,2025-10-02T13:45:00,LO,644.30
flight,LGW,ARN,2025-10-02T13:10:00,2025-10-02T16:45:00,D8,121.10
flight,LGW,ARN,2025-10-02T11:00:00,2025-10-02T14:35:00,D8,121.10
flight,LHR,AMS,2025-10-02T11:45:00,2025-10-02T14:00:00,KL,124.40
